Id	  DSET	  HHMMSS	    MSEC	 CHAN	   A	 CNTS	    R	    D	 LUCY	  DT1X	     E
  	      	[hhmmss]	[ms.µs ]	     	[dB]	     	 [µs]	 [µs]	 [cm]	  [µs]	  [eu]
La	Label  1: 10:29 Resume
Dt	16 Октябрь 2020 г., Host Time: 10:29:24
Ht	  2579	10:31:26	  1,6793	   15	47,5	   31	 215,8	 872,4	      	1737,7	345E00
Ev	  2591	10:31:26	561,4309	    5	47,5	    8	  12,6	  51,4	      	   0,0	923E-1
Ht	  2592	10:31:26	561,6195	   15	48,3	    6	  17,0	  35,2	      	 188,6	580E-1
Ev	  2600	10:31:26	649,7911	   11	44,9	    3	   6,4	  25,0	      	   0,0	277E-1
Ev	  2603	10:31:26	919,8406	    1	46,8	   11	  23,2	 147,8	      	   0,0	801E-1
Ev	  2609	10:31:27	 51,9519	    1	49,4	   20	  44,6	 245,2	      	   0,0	185E00
Ev	  2635	10:31:27	743,8675	    7	44,9	   28	  58,6	 441,0	      	   0,0	235E00
Ht	  2636	10:31:27	744,4228	    3	43,0	    6	 273,6	 277,0	      	 555,3	787E-1
Ht	  2638	10:31:27	745,3787	   10	46,4	   20	 212,8	 626,8	      	1511,2	232E00
Ht	  2639	10:31:27	745,4631	    1	47,5	   35	 149,8	 590,0	      	1595,6	330E00
Ev	  2640	10:31:27	748,7258	    6	43,7	   11	  40,8	  63,6	      	   0,0	779E-1
Ev	  2647	10:31:28	132,4032	    2	54,7	    8	   9,8	  50,4	      	   0,0	204E00
Ev	  2648	10:31:28	137,0128	    2	53,2	    8	  10,8	  40,0	      	   0,0	152E00
Ev	  2650	10:31:28	277,8019	    7	52,8	   11	  36,4	 313,6	      	   0,0	159E00
Ht	  2651	10:31:28	279,1705	    9	47,5	    3	   5,0	  16,6	      	1368,6	339E-1
Ht	  2653	10:31:28	279,3610	   10	47,9	   14	   5,4	 294,0	      	1559,1	153E00
LE	  2670	10:31:28	535,2663	    2	41,5	    4	 324,4	 521,8	225,88	   0,0	944E-1
Ht	  2671	10:31:28	535,3115	    9	43,0	    4	  40,2	  46,4	      	  45,2	540E-1
Ht	  2672	10:31:28	536,7030	    6	47,1	   26	 133,6	 551,0	      	1436,7	283E00
Ht	  2673	10:31:28	536,7065	    5	49,0	   47	 276,2	 830,4	      	1440,2	492E00
Ev	  2684	10:31:28	976,1758	    4	50,5	    7	   9,0	  42,0	      	   0,0	715E-1
Ev	  2692	10:31:29	215,4994	    1	43,0	    3	   9,2	 157,2	      	   0,0	457E-1
Ev	  2715	10:31:30	108,5706	    7	53,5	    9	  45,8	 103,0	      	   0,0	171E00
Ht	  2716	10:31:30	109,9491	    9	46,0	    3	   5,0	  16,4	      	1378,5	290E-1
Ht	  2718	10:31:30	110,1376	   10	48,3	   11	   5,2	 107,6	      	1567,0	111E00
Ev	  2727	10:31:30	218,6340	    1	41,1	    3	  15,2	  15,6	      	   0,0	258E-1
Ev	  2732	10:31:30	438,9373	    1	42,2	    5	  17,4	  23,6	      	   0,0	337E-1
LE	  2746	10:31:30	886,3917	    9	48,6	   37	 113,8	 714,4	 36,19	   0,0	419E00
Ht	  2747	10:31:30	886,4217	    2	48,6	   49	 367,2	1180,8	      	  30,0	547E00
Ht	  2748	10:31:30	886,5171	    8	43,4	    7	 164,0	 365,6	      	 125,4	131E00
Ht	  2750	10:31:30	886,7118	    3	46,4	   35	 499,0	 976,4	      	 320,1	418E00
Ht	  2753	10:31:30	887,4593	    5	55,0	  169	 629,0	2456,8	      	1067,6	342E01
Ev	  2781	10:31:30	941,4854	    1	43,0	    4	  17,2	  20,0	      	   0,0	376E-1
Ev	  2784	10:31:30	989,3539	    1	44,5	    5	   5,8	  37,8	      	   0,0	462E-1
LE	  2792	10:31:31	451,5269	    5	51,3	   32	  34,6	 328,6	331,50	   0,0	365E00
Ht	  2793	10:31:31	451,7378	   15	47,5	    4	   6,6	 224,2	      	 210,9	745E-1
Ht	  2795	10:31:31	453,3835	   12	43,4	    4	  11,0	  52,4	      	1856,6	428E-1
Ev	  2803	10:31:31	719,7493	    7	44,9	    4	  22,4	  33,2	      	   0,0	333E-1
Ev	  2808	10:31:31	888,6172	    7	48,6	    5	  16,8	  42,8	      	   0,0	441E-1
Ev	  2814	10:31:31	970,5134	    2	61,1	   13	  11,2	  68,8	      	   0,0	915E00
Ev	  2849	10:31:33	 17,3302	    1	41,1	    4	   5,8	  17,2	      	   0,0	254E-1
Ev	  2853	10:31:33	157,7771	    7	43,0	    5	  15,2	  75,2	      	   0,0	540E-1
Ht	  2854	10:31:33	159,3144	    1	43,4	   10	  54,6	  73,0	      	1537,3	847E-1
Ev	  2873	10:31:33	490,0834	   11	43,7	    3	   6,4	  21,4	      	   0,0	215E-1
Ev	  2887	10:31:33	670,5727	    7	50,9	    6	   6,8	  57,2	      	   0,0	837E-1
Ev	  2891	10:31:33	672,6243	   11	47,9	    5	  10,0	  51,8	      	   0,0	621E-1
Ev	  2929	10:31:34	467,6043	    1	41,9	    3	  17,6	  20,4	      	   0,0	294E-1
Ev	  2939	10:31:34	932,6808	    1	44,5	    6	  17,0	  49,0	      	   0,0	480E-1
Ev	  2949	10:31:35	 97,4261	    1	50,1	   19	  26,8	 268,4	      	   0,0	249E00
Ht	  2950	10:31:35	 98,1476	   20	47,9	    4	   8,2	  34,8	      	 721,5	523E-1
Ev	  2963	10:31:35	277,4299	    8	57,7	   23	  37,2	 191,4	      	   0,0	409E00
Ht	  2968	10:31:35	278,9282	    5	59,9	   27	 141,2	1036,0	      	1498,3	114E01
Ht	  2969	10:31:35	278,9422	   10	51,3	    9	  18,4	 504,6	      	1512,3	173E00
Ht	  2970	10:31:35	278,9707	    6	51,6	   18	  13,6	 739,8	      	1540,8	319E00
Ht	  2971	10:31:35	278,9812	    1	55,8	    7	  71,0	 139,2	      	1551,3	349E00
Ev	  2997	10:31:36	309,1023	    1	44,1	    6	   9,6	 199,0	      	   0,0	640E-1
Ev	  3014	10:31:37	182,3050	    7	46,4	    4	  14,6	 281,6	      	   0,0	492E-1
Ev	  3018	10:31:37	184,3667	   11	48,3	    4	   6,6	  48,6	      	   0,0	598E-1
Ev	  3021	10:31:37	519,2617	   11	49,4	   20	  22,4	 170,6	      	   0,0	189E00
Ht	  3022	10:31:37	520,9993	   17	50,5	   32	 106,0	 185,4	      	1737,6	435E00
Ev	  3029	10:31:37	944,5833	    1	44,9	    4	  10,6	  22,2	      	   0,0	341E-1
Ev	  3031	10:31:38	 44,5482	    5	45,6	   22	  28,4	 645,4	      	   0,0	235E00
Ev	  3037	10:31:38	425,4299	    5	45,2	    3	   9,4	  47,2	      	   0,0	340E-1
Ev	  3045	10:31:40	148,8671	    8	47,9	    6	  16,6	  37,4	      	   0,0	861E-1
Ht	  3046	10:31:40	149,2340	    7	41,5	    3	 121,4	 121,8	      	 366,9	457E-1
Ht	  3048	10:31:40	150,3306	    6	53,5	   10	  13,0	  90,0	      	1463,5	147E00
Ht	  3049	10:31:40	150,3965	    5	50,5	    3	  15,0	  89,2	      	1529,4	106E00
Ev	  3067	10:31:40	748,0225	    7	52,4	    8	  16,6	 284,0	      	   0,0	140E00
Ht	  3068	10:31:40	749,3675	    9	46,0	    3	   7,8	  16,8	      	1345,0	324E-1
Ht	  3071	10:31:40	749,6715	    1	45,6	    5	  44,8	  59,2	      	1649,0	504E-1
Ev	  3082	10:31:40	964,9591	    7	59,2	   32	  56,2	 388,6	      	   0,0	762E00
Ht	  3084	10:31:40	966,3373	    9	51,3	    4	   9,4	  33,2	      	1378,2	102E00
Ht	  3086	10:31:40	966,4852	   10	55,4	   18	  32,4	 190,8	      	1526,1	355E00
Ht	  3087	10:31:40	966,5674	    1	50,9	   18	  38,4	 291,4	      	1608,3	280E00
Ev	  3150	10:31:44	151,6044	    5	46,4	    3	   9,0	  64,6	      	   0,0	562E-1
Ev	  3155	10:31:45	236,9185	    2	53,5	    7	   9,6	  38,8	      	   0,0	145E00
Ev	  3168	10:31:46	676,5636	    2	56,5	    9	   9,6	  53,2	      	   0,0	290E00
Ev	  3201	10:31:50	 27,3235	    7	50,9	   15	  55,6	 306,8	      	   0,0	161E00
Ht	  3205	10:31:50	 28,9683	    1	42,6	    3	  37,8	  57,0	      	1644,8	401E-1
Ev	  3218	10:31:50	777,9992	    7	61,8	   71	  62,2	 974,0	      	   0,0	172E01
Ht	  3219	10:31:50	778,1338	    4	47,1	    6	  70,6	 124,0	      	 134,6	112E00
Ht	  3221	10:31:50	778,5292	    3	42,6	    4	  62,4	  89,8	      	 530,0	846E-1
Ht	  3223	10:31:50	779,3871	    9	56,5	    9	  13,4	 195,0	      	1387,9	267E00
Ht	  3224	10:31:50	779,4691	    2	52,4	   11	  21,6	 253,8	      	1469,9	249E00
Ht	  3225	10:31:50	779,5402	   10	53,5	   35	  40,4	 615,0	      	1541,0	796E00
Ht	  3226	10:31:50	779,6460	    1	56,9	   35	  63,0	 529,0	      	1646,8	693E00
Ev	  3249	10:31:50	787,8862	   20	41,5	    4	  43,0	  63,4	      	   0,0	571E-1
Ht	  3251	10:31:50	789,5434	   17	45,2	   11	  23,4	  89,8	      	1657,2	970E-1
Ev	  3254	10:31:50	792,2167	   12	43,0	    4	   6,0	  50,0	      	   0,0	665E-1
Ev	  3260	10:31:50	905,7476	   11	45,2	    3	   6,8	  25,6	      	   0,0	323E-1
Ev	  3263	10:31:51	491,1178	    7	49,4	    9	  14,0	  70,4	      	   0,0	733E-1
Ev	  3267	10:31:51	493,1792	   11	48,3	    4	   7,0	  48,2	      	   0,0	581E-1
Ev	  3281	10:31:52	464,0238	   11	55,0	   19	  11,8	 123,0	      	   0,0	429E00
Ev	  3317	10:31:54	190,6314	    7	42,2	    3	  17,2	  21,4	      	   0,0	213E-1
Ev	  3325	10:31:55	 17,1594	   20	49,8	   10	  53,2	  81,0	      	   0,0	117E00
LE	  3327	10:31:55	142,2602	    7	44,9	    6	 126,0	 279,6	324,78	   0,0	117E00
Ht	  3328	10:31:55	143,7619	    1	43,0	   13	 388,0	 652,4	      	1501,7	198E00
Ht	  3330	10:31:55	143,8411	   10	46,4	   17	  52,2	 425,6	      	1580,9	173E00
LE	  3332	10:31:55	204,9936	   11	64,1	   29	  24,0	 173,2	445,08	   0,0	262E01
Ht	  3333	10:31:55	205,2381	   20	51,3	   12	  40,2	  93,8	      	 244,5	145E00
Ht	  3336	10:31:55	206,6867	   14	55,4	   33	 148,8	 239,4	      	1693,1	103E01
Ht	  3337	10:31:55	206,7285	   17	59,2	   35	  36,0	 213,8	      	1734,9	211E01
Ev	  3352	10:31:55	324,7255	   25	58,4	    8	   9,6	  41,8	      	   0,0	328E00
Ev	  3358	10:31:56	252,7432	   19	48,3	    5	   7,4	  42,8	      	   0,0	567E-1
LE	  3380	10:31:58	979,4179	    7	62,6	   56	  58,8	 812,2	 18,05	   0,0	163E01
Ht	  3381	10:31:58	979,5611	    4	46,8	   13	  77,2	 357,0	      	 143,2	150E00
Ht	  3382	10:31:58	979,7163	    5	42,6	    6	  73,4	 467,2	      	 298,4	103E00
Ht	  3385	10:31:58	979,8112	    3	46,0	   29	 154,4	 481,8	      	 393,3	248E00
Ht	  3388	10:31:58	980,8059	    9	56,9	    9	   9,6	 206,0	      	1388,0	360E00
Ev	  3431	10:31:59	204,0338	    1	51,6	    6	  19,2	  51,4	      	   0,0	139E00
Ht	  3432	10:31:59	204,0457	    5	48,6	    4	  24,6	  40,2	      	  11,9	909E-1
Ht	  3434	10:31:59	205,6748	   12	46,4	    3	  10,6	  42,8	      	1641,0	459E-1
Ev	  3440	10:31:59	274,3934	    7	47,5	   16	  30,6	 144,6	      	   0,0	102E00
Ev	  3444	10:31:59	276,4682	   11	43,7	    3	   7,6	  29,2	      	   0,0	278E-1
Ev	  3449	10:31:59	662,4345	    6	52,0	    4	   9,0	  31,6	      	   0,0	767E-1
Ht	  3451	10:31:59	662,5901	    1	49,4	    4	  15,6	  31,0	      	 155,6	485E-1
Ev	  3460	10:32:00	727,1523	    1	43,4	    4	  12,0	  88,0	      	   0,0	277E-1
Ev	  3467	10:32:01	 68,8819	   11	44,9	    4	   7,2	  33,8	      	   0,0	362E-1
Ev	  3470	10:32:01	733,3895	    7	51,6	    9	  14,6	  70,6	      	   0,0	131E00
Ht	  3472	10:32:01	734,9240	   10	46,8	    4	   5,2	  69,8	      	1534,5	794E-1
Ht	  3473	10:32:01	735,0342	    1	44,5	    4	  45,6	  56,4	      	1644,7	506E-1
Ev	  3481	10:32:02	299,5403	    7	50,1	   14	  28,0	 170,0	      	   0,0	146E00
Ev	  3490	10:32:02	834,5740	    7	56,5	   18	  50,4	 334,4	      	   0,0	371E00
Ht	  3491	10:32:02	835,9545	    9	47,9	    3	   8,0	  19,4	      	1380,5	436E-1
Ht	  3493	10:32:02	836,1264	   10	50,9	   15	  26,8	 132,6	      	1552,4	185E00
Ev	  3574	10:32:08	419,4983	   22	69,0	   29	  11,8	 226,8	      	   0,0	627E01
Ht	  3578	10:32:08	421,3357	   17	43,4	    3	  12,2	  29,8	      	1837,4	389E-1
Ev	  3597	10:32:09	648,1007	    7	50,5	    7	  49,2	 330,6	      	   0,0	143E00
Ht	  3598	10:32:09	649,4809	    9	47,1	    3	   5,0	  16,6	      	1380,2	351E-1
Ht	  3600	10:32:09	649,6670	   10	50,1	    9	   8,0	  74,8	      	1566,3	112E00
Ev	  3614	10:32:10	152,5676	    1	47,9	   17	  56,6	 294,0	      	   0,0	176E00
Ev	  3628	10:32:13	317,7796	    5	49,0	   14	  19,4	 257,0	      	   0,0	148E00
Ev	  3665	10:32:14	697,1175	    1	47,9	   10	  12,0	  66,8	      	   0,0	135E00
Ev	  3677	10:32:15	678,1313	    7	49,0	   12	  41,4	 315,2	      	   0,0	130E00
Ht	  3678	10:32:15	679,4937	    9	48,3	    3	   8,6	  20,2	      	1362,4	446E-1
Ht	  3680	10:32:15	679,6888	   10	47,5	   11	   5,6	 293,8	      	1557,5	130E00
Ht	  3681	10:32:15	679,8082	    1	42,6	    3	  10,8	  50,6	      	1676,9	523E-1
Ev	  3697	10:32:15	969,2052	    1	41,5	    6	  22,6	  28,6	      	   0,0	286E-1
LE	  3706	10:32:18	154,1527	   11	60,3	   29	  22,2	 172,6	 52,81	   0,0	126E01
Ht	  3707	10:32:18	154,4079	   20	46,4	    3	  29,4	  47,0	      	 255,2	392E-1
Ht	  3708	10:32:18	154,4696	   12	44,5	    6	  15,6	  70,4	      	 316,9	424E-1
Ht	  3709	10:32:18	155,8717	   14	48,3	   22	 133,4	 212,4	      	1719,0	246E00
Ht	  3710	10:32:18	155,8934	   17	52,4	   25	  30,0	 145,0	      	1740,7	477E00
Ev	  3720	10:32:18	879,1515	    7	43,0	    3	  26,4	 279,4	      	   0,0	464E-1
Ht	  3721	10:32:18	880,4970	    9	45,2	    3	   5,0	  16,2	      	1345,5	206E-1
Ev	  3742	10:32:19	919,1769	   11	45,2	    5	   9,6	  36,0	      	   0,0	332E-1
Ev	  3750	10:32:20	885,9719	    6	44,5	   11	  24,8	  62,4	      	   0,0	705E-1
Ev	  3776	10:32:23	420,9515	    1	47,1	   10	  19,8	 103,8	      	   0,0	896E-1
Ev	  3818	10:32:24	167,8447	    6	48,6	    5	  15,8	  30,2	      	   0,0	496E-1
Ev	  3840	10:32:28	313,7633	    5	43,0	    3	  13,2	  27,4	      	   0,0	337E-1
Ht	  3842	10:32:28	313,9186	   15	45,2	    4	  10,4	  33,0	      	 155,3	522E-1
Ev	  3847	10:32:28	321,9056	   11	46,0	    6	   7,4	  48,8	      	   0,0	517E-1
Ev	  3850	10:32:28	324,5476	    1	44,1	    6	  39,2	  61,0	      	   0,0	640E-1
Ht	  3852	10:32:28	326,3231	   14	46,0	    7	   6,8	  36,8	      	1775,5	619E-1
Ev	  3857	10:32:28	381,0830	   11	45,2	    3	   5,8	  26,8	      	   0,0	318E-1
Ev	  3867	10:32:29	589,1753	    7	58,8	   34	  55,8	 341,2	      	   0,0	721E00
Ht	  3870	10:32:29	590,5607	    9	52,4	    5	   9,0	  32,6	      	1385,4	133E00
Ht	  3871	10:32:29	590,6656	    2	47,9	    5	  11,8	 208,2	      	1490,3	761E-1
Ht	  3872	10:32:29	590,7246	   10	56,5	   22	  33,6	 432,8	      	1549,3	480E00
Ht	  3873	10:32:29	590,8502	    1	50,1	   19	  12,8	 274,4	      	1674,9	209E00
Ev	  3894	10:32:29	694,2388	    7	52,0	    9	  13,8	 281,4	      	   0,0	128E00
Ht	  3896	10:32:29	695,7739	   10	47,9	    3	   5,2	  67,0	      	1535,1	892E-1
Ev	  3916	10:32:30	954,4792	    1	44,1	    5	  17,6	  26,8	      	   0,0	554E-1
Ev	  3920	10:32:31	300,2728	    1	44,1	    4	   5,8	  17,2	      	   0,0	231E-1
Ev	  3931	10:32:31	828,4210	   11	44,5	    3	   8,4	  27,0	      	   0,0	320E-1
Ev	  3947	10:32:32	514,4044	   11	46,4	    4	   9,4	  38,8	      	   0,0	362E-1
Ev	  3952	10:32:32	645,1635	    7	53,9	   12	  19,8	 287,0	      	   0,0	206E00
Ht	  3955	10:32:32	646,7005	   10	50,9	    4	   5,2	  32,2	      	1537,0	932E-1
Ev	  3963	10:32:32	748,7303	   16	46,4	   13	 657,0	 660,0	      	   0,0	775E-1
Ev	  3966	10:32:32	798,4577	    7	56,2	   21	  51,2	 333,8	      	   0,0	363E00
Ht	  3967	10:32:32	799,8364	    9	49,4	    5	   8,8	  29,6	      	1378,7	713E-1
Ht	  3969	10:32:32	800,0114	   10	50,1	   24	  24,4	 308,4	      	1553,7	236E00
Ev	  3986	10:32:32	977,8619	   16	48,6	    8	  14,2	  50,2	      	   0,0	493E-1
Ev	  3988	10:32:32	984,1552	   16	47,1	    7	 129,2	 349,8	      	   0,0	569E-1
Ev	  3992	10:32:33	 37,3555	   16	46,0	    5	  11,6	  61,6	      	   0,0	326E-1
Ev	  3996	10:32:33	123,6486	   16	51,3	   89	1018,8	1321,2	      	   0,0	541E00
Ev	  3998	10:32:33	134,9220	   16	49,8	    5	  42,8	  72,6	      	   0,0	382E-1
Ev	  4006	10:32:33	206,4265	   16	50,5	   46	 272,0	 935,6	      	   0,0	323E00
Ev	  4008	10:32:33	251,6798	   16	52,0	    8	  66,8	 485,0	      	   0,0	762E-1
Ev	  4010	10:32:33	255,2100	   17	47,1	    5	 282,0	 311,6	      	   0,0	532E-1
Ev	  4012	10:32:33	269,8683	   17	49,0	   22	   7,4	 908,8	      	   0,0	129E00
Ev	  4016	10:32:33	313,0363	    7	46,4	    9	  15,4	 312,2	      	   0,0	750E-1
Ev	  4018	10:32:33	315,0847	   11	44,9	    4	  17,8	  21,6	      	   0,0	398E-1
Ev	  4027	10:32:33	376,6922	   11	46,4	    3	   5,8	  27,4	      	   0,0	339E-1
Ev	  4034	10:32:33	403,8884	   16	50,9	   17	 140,2	 687,0	      	   0,0	123E00
Ev	  4036	10:32:33	450,2370	   16	44,1	    4	  51,4	 123,2	      	   0,0	266E-1
Ev	  4039	10:32:33	690,2557	    7	46,0	    4	  18,2	  58,8	      	   0,0	522E-1
LE	  4096	10:32:34	649,4154	    8	50,5	   28	  70,2	 333,2	 37,55	   0,0	285E00
Ht	  4098	10:32:34	649,4605	    7	59,5	   80	  91,4	1224,4	      	  45,1	142E01
Ht	  4099	10:32:34	649,5173	    4	49,4	   36	 158,6	 477,2	      	 101,9	299E00
Ht	  4101	10:32:34	649,7094	    3	43,7	   35	 446,8	1357,6	      	 294,0	394E00
Ht	  4102	10:32:34	649,8288	    5	49,0	   65	2432,8	3021,6	      	 413,4	918E00
Ev	  4129	10:32:34	659,5921	   11	45,2	    6	 327,8	 351,8	      	   0,0	876E-1
Ev	  4136	10:32:34	666,0145	   14	47,9	    6	  16,6	  44,6	      	   0,0	105E00
Ht	  4140	10:32:34	667,6038	   12	46,8	    7	  22,0	  48,6	      	1589,3	837E-1
Ev	  4170	10:32:35	345,7164	    1	46,0	    7	  23,8	  39,8	      	   0,0	651E-1
Ev	  4176	10:32:35	407,9477	   17	42,6	    3	 234,4	 290,8	      	   0,0	341E-1
Ev	  4197	10:32:36	493,4045	    7	48,6	    4	   9,6	  20,4	      	   0,0	450E-1
Ev	  4214	10:32:37	391,5087	    1	44,5	   10	  17,8	 206,4	      	   0,0	765E-1
Ev	  4217	10:32:37	456,3047	    7	45,2	    4	   6,0	  34,6	      	   0,0	357E-1
Ev	  4221	10:32:37	458,3573	   11	47,5	    4	   6,4	  27,4	      	   0,0	499E-1
Ev	  4231	10:32:37	737,6000	    7	55,8	   29	  60,0	 511,6	      	   0,0	409E00
Ht	  4235	10:32:37	739,1305	   10	51,6	   28	 110,2	 400,8	      	1530,5	341E00
Ht	  4236	10:32:37	739,1759	    1	58,0	   58	  55,6	 575,2	      	1575,9	184E01
Ev	  4266	10:32:37	754,2457	   14	45,6	    6	  12,6	  33,8	      	   0,0	440E-1
Ev	  4283	10:32:38	234,4220	    6	41,1	    4	  33,6	 117,8	      	   0,0	466E-1
Ht	  4284	10:32:38	234,4381	    5	42,6	    4	  64,0	 192,6	      	  16,1	739E-1
Ev	  4287	10:32:38	367,1714	    7	51,3	   10	  12,6	 281,2	      	   0,0	116E00
Ht	  4289	10:32:38	368,7079	   10	49,0	    7	   5,0	  54,8	      	1536,5	920E-1
Ev	  4295	10:32:38	374,8958	    7	48,6	    5	  28,6	  86,4	      	   0,0	817E-1
Ht	  4296	10:32:38	376,4411	   10	46,0	    8	  33,4	 150,2	      	1545,3	872E-1
Ht	  4297	10:32:38	376,4532	    1	51,6	   26	  15,2	 246,2	      	1557,4	330E00
Ev	  4317	10:32:38	678,8505	    1	46,8	   11	   9,8	 192,0	      	   0,0	117E00
Ev	  4325	10:32:38	721,5611	   16	46,0	    8	 121,6	 167,2	      	   0,0	447E-1
Ev	  4327	10:32:38	730,0298	   16	43,4	    3	 127,4	 385,4	      	   0,0	263E-1
Ev	  4329	10:32:38	801,4078	   16	56,2	   51	 714,4	1585,2	      	   0,0	429E00
Ev	  4333	10:32:38	814,4328	   16	50,9	    4	 209,6	 272,0	      	   0,0	558E-1
Ev	  4356	10:32:39	130,4461	   16	44,1	    3	  88,2	 144,8	      	   0,0	349E-1
Ev	  4360	10:32:39	163,9176	   16	49,0	    8	 585,0	 609,6	      	   0,0	713E-1
Ev	  4364	10:32:39	185,8787	   16	53,9	  218	1577,6	4304,0	      	   0,0	168E01
Ev	  4368	10:32:39	249,3178	   16	50,5	    7	  68,8	 273,2	      	   0,0	541E-1
Ev	  4374	10:32:39	309,6194	   16	48,3	    3	  69,4	  78,0	      	   0,0	234E-1
Ev	  4378	10:32:39	341,9047	   16	50,5	   14	  85,6	 186,8	      	   0,0	108E00
Ev	  4387	10:32:39	481,3564	   16	46,4	    5	   6,8	  76,8	      	   0,0	280E-1
Ev	  4394	10:32:39	536,1306	   16	55,4	   26	 258,4	 298,4	      	   0,0	191E00
Ev	  4396	10:32:39	546,0522	   16	45,6	    5	  87,8	  91,0	      	   0,0	330E-1
Ev	  4398	10:32:39	553,5732	   16	50,9	  108	1326,0	2216,0	      	   0,0	728E00
Ev	  4400	10:32:39	576,1037	   16	54,7	    5	   5,8	  22,2	      	   0,0	103E00
Ev	  4424	10:32:39	750,8336	    7	59,2	   29	  54,8	 340,0	      	   0,0	602E00
Ht	  4427	10:32:39	752,2202	    9	50,9	    4	   8,8	  29,4	      	1386,6	786E-1
Ht	  4428	10:32:39	752,3289	    2	46,0	    7	  10,8	 201,0	      	1495,3	680E-1
Ht	  4429	10:32:39	752,3831	   10	55,4	   15	  33,4	 343,2	      	1549,5	384E00
Ht	  4430	10:32:39	752,5140	    1	46,4	   13	  74,2	 172,0	      	1680,4	121E00
Ev	  4447	10:32:39	768,6394	   16	50,9	   13	 246,0	 284,6	      	   0,0	115E00
Ev	  4449	10:32:39	773,8142	   16	46,0	    4	 109,4	 187,0	      	   0,0	305E-1
Ev	  4453	10:32:39	794,2049	   16	48,6	    5	  28,8	  39,0	      	   0,0	395E-1
Ev	  4459	10:32:39	824,7903	   16	50,9	    4	  49,0	  60,4	      	   0,0	416E-1
Ev	  4461	10:32:39	900,2383	   16	45,2	    4	 292,8	 705,4	      	   0,0	226E-1
Ev	  4470	10:32:39	957,8311	   16	47,1	    6	 591,4	 663,0	      	   0,0	559E-1
Ev	  4474	10:32:39	975,0315	   16	49,8	    3	 330,6	 332,0	      	   0,0	255E-1
Ev	  4485	10:32:40	150,1120	   16	51,3	    3	  10,8	  14,2	      	   0,0	231E-1
Ev	  4499	10:32:40	287,5945	   16	49,0	    5	 142,6	 154,0	      	   0,0	214E-1
Ev	  4503	10:32:40	305,5960	   16	47,9	    8	  87,8	 258,8	      	   0,0	612E-1
Ev	  4504	10:32:40	311,0359	   16	47,1	    3	  69,2	 152,4	      	   0,0	235E-1
Ev	  4507	10:32:40	323,9553	    6	42,6	    6	  14,8	  35,2	      	   0,0	708E-1
Ht	  4508	10:32:40	324,0406	    5	47,5	   17	 202,2	 275,0	      	  85,3	189E00
Ev	  4511	10:32:40	342,3129	   16	52,0	   75	   6,2	2651,2	      	   0,0	569E00
Ev	  4513	10:32:40	351,9663	   16	49,4	   19	 268,0	 292,2	      	   0,0	149E00
Ev	  4515	10:32:40	368,4052	   16	45,2	    3	  11,2	  33,6	      	   0,0	152E-1
Ev	  4534	10:32:40	822,7575	    7	47,1	    4	  13,4	  28,4	      	   0,0	434E-1
Ev	  4536	10:32:40	824,8183	   11	46,8	    3	   6,6	  25,2	      	   0,0	383E-1
Ev	  4545	10:32:41	175,7021	   16	44,9	    6	 186,8	 886,0	      	   0,0	661E-1
Ev	  4555	10:32:41	490,0557	   10	42,2	    4	  54,4	 217,0	      	   0,0	705E-1
Ev	  4580	10:32:42	503,2226	    8	58,4	   19	  31,6	 178,8	      	   0,0	620E00
Ht	  4582	10:32:42	503,6168	    7	43,7	    9	 116,0	 505,4	      	 394,2	142E00
Ht	  4585	10:32:42	504,3219	    5	60,3	   31	 515,2	1680,8	      	1099,3	145E01
Ht	  4586	10:32:42	504,7304	   10	55,0	   18	  10,4	 735,2	      	1507,8	401E00
Ht	  4587	10:32:42	504,7391	    6	55,4	   21	  22,0	 740,2	      	1516,5	798E00
Ht	  4588	10:32:42	504,7462	    1	58,4	   16	  85,4	 164,4	      	1523,6	771E00
Ev	  4614	10:32:42	563,7645	   16	57,3	   33	 166,6	 547,2	      	   0,0	558E00
Ev	  4616	10:32:42	585,1290	   16	45,6	    5	 232,6	 287,6	      	   0,0	285E-1
Ev	  4619	10:32:42	596,8286	    1	47,9	    8	   9,8	 130,4	      	   0,0	100E00
Ev	  4622	10:32:42	609,4950	   16	52,0	   52	 308,2	2388,8	      	   0,0	423E00
Ev	  4655	10:32:42	799,5616	   16	54,3	    7	  76,2	 266,6	      	   0,0	852E-1
Ev	  4657	10:32:42	815,2858	   16	51,3	   28	  49,4	 648,0	      	   0,0	259E00
Ev	  4660	10:32:42	831,5182	   16	48,6	    6	 291,0	 801,4	      	   0,0	537E-1
Ev	  4664	10:32:42	846,3217	   16	47,1	    4	 105,2	 108,2	      	   0,0	276E-1
Ev	  4666	10:32:42	867,4606	   16	59,9	   11	 415,2	 869,2	      	   0,0	142E00
Ev	  4668	10:32:42	871,9118	   16	60,7	   20	 884,0	1022,8	      	   0,0	475E00
Ev	  4670	10:32:42	903,4793	   16	55,0	    4	  89,0	 105,0	      	   0,0	671E-1
Ev	  4671	10:32:42	908,7100	   16	55,8	   22	 353,2	2104,0	      	   0,0	254E00
Ev	  4682	10:32:43	288,8392	   16	50,1	    3	   9,4	  10,4	      	   0,0	272E-1
Ev	  4686	10:32:43	325,0894	   16	49,8	   14	  78,4	 103,8	      	   0,0	769E-1
